所在城市,所在区县,所在街道或地区,小区名称,面积,租赁方式,朝向,月租,计费方式,室,厅,卫,入住,租期,看房,所在楼层,总楼层,电梯,车位,用水,用电,燃气,采暖
宝鸡,金台,大庆路,天然气总公司东区家属院,116,整租,南,1400,,2,2,2,随时入住,暂无数据,需提前预约,低楼层,6,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,大庆路,宝鸡供电局东区家属院,126,整租,南,1400,,3,2,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,万润城市花园,124,整租,南,1600,,3,2,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,火车站,那里国际,114,整租,南,1750,,2,2,1,随时入住,暂无数据,一般下班后可看,中楼层,25,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,田丰高新国际,104,整租,南,1680,,2,2,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,暂无数据,暂无数据,有,自采暖
宝鸡,金台,大庆路,幸福里,138,整租,南,1500,,3,2,2,随时入住,暂无数据,需提前预约,低楼层,30,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,新福路,轩苑臻品,114,整租,南,1500,,3,2,1,随时入住,暂无数据,需提前预约,低楼层,6,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,上马营,联盟花园南区,120,未知,南,1500,,3,2,1,暂无数据,暂无数据,需提前预约,中楼层,17,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,田丰高新国际,98,整租,南,1900,,2,2,1,随时入住,暂无数据,一般下班后可看,中楼层,7,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,新福路,豪城C天下,138,整租,南,1500,,3,2,2,随时入住,暂无数据,需提前预约,中楼层,7,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,火车站,茂丰大厦,109,整租,南,1600,,2,1,2,随时入住,暂无数据,需提前预约,中楼层,18,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,大庆路,泰森千禧时代小区,120,整租,南,1400,半年付价,3,2,1,随时入住,1年以内,需提前预约,中楼层,33,无,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据
宝鸡,金台,三迪,三迪国际公寓,73,整租,南,1400,年付价,2,1,1,随时入住,1年以内,需提前预约,中楼层,27,有,租用车位,民水,民电,有,集中供暖
宝鸡,渭滨,桥南,世纪花园,178,整租,南,1800,年付价,3,2,2,随时入住,暂无数据,需提前预约,低楼层,17,有,租用车位,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,宝中路九号院,127,整租,南,1700,,2,2,1,随时入住,暂无数据,需提前预约,中楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,上马营,田丰园,98,整租,南,1500,,2,2,1,随时入住,暂无数据,一般下班后可看,中楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,桥南,中铁一局五公司路西小区,138,整租,东,1850,,2,2,1,随时入住,暂无数据,需提前预约,中楼层,28,有,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,高新区,宝石明德沁园,130,整租,南,1800,半年付价,3,2,2,随时入住,1年以内,需提前预约,低楼层,7,无,租用车位,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,臻和天下,95,整租,南,1600,,2,1,1,随时入住,暂无数据,需提前预约,中楼层,33,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,新起点家园B区,84,整租,南,1600,半年付价,2,1,1,随时入住,1年以内,需提前预约,高楼层,28,有,租用车位,民水,民电,有,集中供暖
宝鸡,渭滨,桥南,中铁一局五公司路西小区,138,整租,东,1850,,2,2,1,随时入住,暂无数据,需提前预约,中楼层,28,有,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,高新区,新起点家园B区,84,整租,南,1600,半年付价,2,1,1,随时入住,1年以内,需提前预约,高楼层,28,有,租用车位,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,高新佳园三期,101,整租,南,999,,2,2,1,随时入住,暂无数据,需提前预约,中楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,桥南,陕七建小区,70,整租,南,700,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,桥南,石坝河小区(石坝河街),140,整租,南,1650,,3,2,2,随时入住,暂无数据,需提前预约,低楼层,6,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,火车站,九华园,160,整租,南,1900,,3,2,2,随时入住,暂无数据,需提前预约,中楼层,8,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,大庆路,电机段高层住宅小区,93,整租,南,1500,半年付价,2,2,1,随时入住,1年以内,需提前预约,高楼层,33,有,租用车位,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,火车站,壹号大院,102,整租,南,1900,,2,2,1,随时入住,暂无数据,需提前预约,中楼层,31,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,山水文苑,88,整租,南,1600,,2,1,1,随时入住,1年以内,需提前预约,高楼层,6,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,三迪,光明小区A区,94,整租,南,1400,,2,2,1,随时入住,1年以内,需提前预约,低楼层,33,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,碧桂园凤凰城,116,整租,南,2100,,3,2,2,随时入住,暂无数据,需提前预约,低楼层,34,有,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,高新区,水木清華,45,整租,南,1650,,1,0,1,随时入住,暂无数据,需提前预约,低楼层,26,有,暂无数据,民水,民电,无,集中供暖
宝鸡,渭滨,高新区,财富大厦,38,整租,北,1000,,1,0,1,随时入住,暂无数据,需提前预约,高楼层,25,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,群众路,金域陽光金陵湾3期,96,整租,南,1100,,2,2,1,随时入住,暂无数据,需提前预约,高楼层,33,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,石坝河,锌业小区,115,整租,南,500,,3,2,2,随时入住,暂无数据,需提前预约,中楼层,7,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,高新区,宝钛新区,64,整租,南,1000,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,新福路,轩苑盛世二期B区,132,整租,南,700,半年付价,3,2,2,随时入住,1年以内,需提前预约,低楼层,33,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,东方一品,96,整租,南,1650,,2,2,1,随时入住,暂无数据,需提前预约,中楼层,18,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,三迪,兰宝小区,130,整租,南,1500,,2,2,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,新福路,豪城天下B区,95,整租,南,1400,年付价,2,2,1,随时入住,1年以内,需提前预约,中楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,新福路,轩苑盛世二期B区,95,整租,南,1500,,2,1,1,随时入住,暂无数据,需提前预约,低楼层,33,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,左岸新城,96,整租,南,1700,,2,1,1,随时入住,暂无数据,一般下班后可看,高楼层,6,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,三迪,三迪加州阳光小区,96,整租,南,1800,,2,2,1,随时入住,暂无数据,需提前预约,中楼层,6,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,左岸新城,75,整租,南,1700,,2,1,1,随时入住,暂无数据,一般下班后可看,低楼层,7,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,聚丰香树湾,101,整租,南,1800,,3,2,1,随时入住,暂无数据,需提前预约,低楼层,9,有,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,火车站,铁道巷71号,55,整租,东,750,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,8,无,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据
宝鸡,渭滨,清姜,宝灯西住宅区,60,整租,南,600,,2,2,1,20200731,暂无数据,需提前预约,中楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,三迪,三迪加州阳光小区,106,整租,南,800,半年付价,3,2,2,随时入住,1年以内,需提前预约,高楼层,11,无,租用车位,民水,暂无数据,有,集中供暖
宝鸡,金台,火车站,中山东路257号,80,整租,南,650,,3,1,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,无,暂无数据
宝鸡,金台,三迪,光明小区A区,122,整租,南,1300,,3,2,2,随时入住,暂无数据,需提前预约,高楼层,33,有,暂无数据,民水,暂无数据,有,集中供暖
宝鸡,金台,三迪,光明小区A区,122,整租,南,1300,,3,2,2,随时入住,暂无数据,需提前预约,高楼层,33,有,暂无数据,民水,暂无数据,有,集中供暖
宝鸡,金台,大庆路,新秦造纸厂家属院,50,整租,北,550,半年付价,2,1,1,随时入住,1年以内,需提前预约,中楼层,5,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,石坝河,龙山雅居,53,整租,南,650,半年付价,1,1,1,随时入住,1年以内,需提前预约,高楼层,18,有,租用车位,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,上马营,東一小區,52,整租,西,700,,2,1,1,随时入住,暂无数据,需提前预约,中楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,大庆路,万祥尚锦,137,整租,南,1400,,3,2,2,随时入住,暂无数据,需提前预约,高楼层,28,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,陈仓园,轩苑世家三期,99,整租,南,1500,,2,2,1,随时入住,暂无数据,需提前预约,高楼层,33,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,陈仓园,轩苑世家三期,99,整租,南,1500,,2,2,1,随时入住,暂无数据,需提前预约,低楼层,33,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,桥南,枫林苑小区,115,整租,南,1600,,3,2,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,三迪,兰宝小区,110,整租,南,1500,,2,2,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,新起点家园C区,83,整租,南,1700,,2,2,1,随时入住,暂无数据,需提前预约,中楼层,18,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,火车站,曙光路180号院,108,整租,南,1400,,2,2,1,随时入住,暂无数据,需提前预约,低楼层,7,无,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据
宝鸡,渭滨,高新区,宏运警苑,90,整租,南,1800,,2,2,1,随时入住,暂无数据,需提前预约,高楼层,6,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,火车站,建行文化路住宅楼,130,整租,东,1800,,3,2,2,随时入住,暂无数据,需提前预约,中楼层,20,有,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,上马营,联盟二组小区,94,整租,东,1000,,2,2,1,随时入住,暂无数据,需提前预约,高楼层,32,无,暂无数据,暂无数据,暂无数据,暂无数据,暂无数据
宝鸡,渭滨,桥南,聚丰美伦大厦,95,整租,东,1900,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,22,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,火车站,香榭里街区,101,整租,南,1750,半年付价,2,2,1,随时入住,1年以内,需提前预约,高楼层,27,有,租用车位,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,城市公馆,101,整租,东,1600,,2,2,1,随时入住,暂无数据,需提前预约,高楼层,26,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,上马营,五洲现代城,110,整租,南,1500,,2,1,1,随时入住,暂无数据,需提前预约,中楼层,28,有,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,陈仓园,陈仓园,92,整租,南,1500,,2,2,1,随时入住,暂无数据,需提前预约,中楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,陈仓园,陈仓园铁路住宅A区,80,整租,南,1500,,2,1,1,随时入住,暂无数据,需提前预约,中楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,石坝河,雨虹馨园,100,整租,南,1600,,2,2,1,随时入住,1年以内,需提前预约,中楼层,7,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,火车站,天同国际,85,整租,南,1600,,2,2,1,随时入住,暂无数据,需提前预约,中楼层,27,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,山水文苑,86,整租,南,1700,,2,2,1,随时入住,2年以内,需提前预约,低楼层,26,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,大庆路,电力新苑,170,整租,西,1500,,4,2,2,随时入住,暂无数据,需提前预约,低楼层,32,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,高新区,左岸新城,100,整租,南,1700,,2,2,1,随时入住,暂无数据,需提前预约,高楼层,7,有,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,陈仓园,联盟新区,93,整租,南,1500,半年付价,2,1,1,随时入住,2年以内,需提前预约,高楼层,13,有,租用车位,民水,民电,有,集中供暖
宝鸡,渭滨,三迪,三迪加州阳光小区,97,整租,南,1600,,2,2,1,随时入住,暂无数据,需提前预约,低楼层,11,无,暂无数据,民水,暂无数据,有,集中供暖
宝鸡,渭滨,火车站,汉东小区,88,整租,东,1700,,2,1,1,随时入住,暂无数据,需提前预约,中楼层,30,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,星钻国际,110,整租,南,1800,,2,2,2,随时入住,暂无数据,需提前预约,中楼层,24,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,新起点家园A区,80,整租,南,1600,,2,1,1,随时入住,暂无数据,需提前预约,高楼层,18,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,大庆路,万祥尚锦,102,整租,南,1500,年付价,2,2,1,随时入住,1年以内,需提前预约,高楼层,28,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,山水文苑,90,整租,南,1600,,2,2,1,随时入住,暂无数据,需提前预约,高楼层,7,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,石坝河,龙山花园,89,整租,南,1750,,2,2,1,随时入住,暂无数据,需提前预约,中楼层,32,无,暂无数据,暂无数据,暂无数据,有,暂无数据
宝鸡,金台,大庆路,金桥福盛佳园,99,整租,南,1400,半年付价,2,1,1,随时入住,1年以内,需提前预约,高楼层,18,有,租用车位,民水,民电,有,集中供暖
宝鸡,金台,大庆路,盛世花园,112,整租,南,1500,,2,2,1,随时入住,暂无数据,需提前预约,高楼层,24,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,上马营,联盟花园南区,120,整租,南,1480,,3,2,1,随时入住,暂无数据,需提前预约,低楼层,6,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,新起点家园C区,108,整租,南,1900,,3,2,1,随时入住,暂无数据,需提前预约,中楼层,18,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,三迪,光明小区A区,90,整租,南,1400,,2,1,1,随时入住,暂无数据,需提前预约,低楼层,33,有,暂无数据,民水,暂无数据,有,集中供暖
宝鸡,渭滨,高新区,高新永泰茗苑,108,整租,南,1800,,2,1,2,随时入住,1年以内,需提前预约,中楼层,8,有,租用车位,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,田丰高新国际,86,整租,南,1600,半年付价,2,2,1,随时入住,1年以内,需提前预约,中楼层,7,无,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,渭滨,高新区,髙新佳园二期,103,整租,南,1700,,2,1,1,随时入住,暂无数据,一般下班后可看,中楼层,6,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,高新区,高新水晶公馆,95,整租,北,1800,,2,1,1,随时入住,暂无数据,需提前预约,中楼层,26,有,暂无数据,暂无数据,暂无数据,有,集中供暖
宝鸡,金台,陈仓园,轩苑世家三期,99,整租,南,1500,,2,2,1,随时入住,暂无数据,需提前预约,高楼层,33,有,暂无数据,民水,民电,有,集中供暖
宝鸡,金台,陈仓园,轩苑世家三期,99,整租,南,1500,,2,2,1,随时入住,暂无数据,需提前预约,低楼层,33,有,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,桥南,中房和园,107,整租,东,1800,半年付价,2,1,1,随时入住,2年以内,需提前预约,高楼层,25,无,暂无数据,民水,民电,有,集中供暖
宝鸡,渭滨,火车站,香榭里街区,101,整租,南,1750,半年付价,2,2,1,随时入住,1年以内,需提前预约,高楼层,27,有,租用车位,民水,民电,有,集中供暖
宝鸡,金台,三迪,三迪家居广场,92,整租,南,1350,半年付价,2,2,1,随时入住,2年以内,需提前预约,高楼层,24,有,租用车位,民水,民电,有,集中供暖
